snapshot,country,technology,value,unit
2045-01-29 03:00:00,YZ,IND_BOILER,10160.6,MW
2045-01-30 04:00:00,YZ,IND_BOILER,10563.0,MW
2045-01-31 05:00:00,YZ,IND_BOILER,10462.4,MW
2045-02-01 06:00:00,YZ,IND_BOILER,9438.5,MW
2045-02-02 07:00:00,YZ,IND_BOILER,9203.6,MW
2045-02-03 08:00:00,YZ,IND_BOILER,12474.4,MW
2045-02-04 09:00:00,YZ,IND_BOILER,12594.8,MW
2045-02-05 10:00:00,YZ,IND_BOILER,8168.2,MW
2045-02-06 11:00:00,YZ,IND_BOILER,8555.0,MW
2045-02-07 12:00:00,YZ,IND_BOILER,7204.0,MW
2045-02-08 13:00:00,YZ,IND_BOILER,5381.0,MW
2045-02-09 14:00:00,YZ,IND_BOILER,5557.0,MW
2045-02-10 15:00:00,YZ,IND_BOILER,9101.4,MW
2045-02-11 16:00:00,YZ,IND_BOILER,8005.9,MW
2045-02-12 17:00:00,YZ,IND_BOILER,9274.1,MW
2045-02-13 18:00:00,YZ,IND_BOILER,8914.5,MW
2045-02-14 19:00:00,YZ,IND_BOILER,11643.4,MW
2045-02-15 20:00:00,YZ,IND_BOILER,7569.3,MW
2045-02-16 21:00:00,YZ,IND_BOILER,7303.7,MW
2045-02-17 22:00:00,YZ,IND_BOILER,8331.6,MW
2045-02-18 23:00:00,YZ,IND_BOILER,12310.3,MW
2045-02-20 00:00:00,YZ,IND_BOILER,11770.2,MW
2045-02-21 01:00:00,YZ,IND_BOILER,10563.0,MW
2045-02-22 02:00:00,YZ,IND_BOILER,6947.5,MW
2045-02-23 03:00:00,YZ,IND_BOILER,6061.0,MW
2045-02-24 04:00:00,YZ,IND_BOILER,6211.0,MW
2045-02-25 05:00:00,YZ,IND_BOILER,6489.0,MW
2045-02-26 06:00:00,YZ,IND_BOILER,8578.2,MW
2045-02-27 07:00:00,YZ,IND_BOILER,7811.0,MW
2045-02-28 08:00:00,YZ,IND_BOILER,11033.2,MW
2045-03-01 09:00:00,YZ,IND_BOILER,8722.9,MW
2045-03-02 10:00:00,YZ,IND_BOILER,5469.0,MW
2045-03-03 11:00:00,YZ,IND_BOILER,7204.0,MW
2045-03-04 12:00:00,YZ,IND_BOILER,7304.6,MW
2045-03-05 13:00:00,YZ,IND_BOILER,7807.6,MW
2045-03-06 14:00:00,YZ,IND_BOILER,7606.4,MW
2045-03-07 15:00:00,YZ,IND_BOILER,7002.8,MW
2045-03-08 16:00:00,YZ,IND_BOILER,5817.5,MW
2045-03-09 17:00:00,YZ,IND_BOILER,5469.0,MW
2045-03-10 18:00:00,YZ,IND_BOILER,7423.4,MW
2045-03-11 19:00:00,YZ,IND_BOILER,10597.8,MW
2045-03-12 20:00:00,YZ,IND_BOILER,9984.8,MW
2045-03-13 21:00:00,YZ,IND_BOILER,11556.9,MW
2045-03-14 22:00:00,YZ,IND_BOILER,8112.8,MW
2045-03-15 23:00:00,YZ,IND_BOILER,6607.8,MW
2045-03-17 00:00:00,YZ,IND_BOILER,6528.6,MW
2045-03-18 01:00:00,YZ,IND_BOILER,6454.0,MW
2045-03-19 02:00:00,YZ,IND_BOILER,6427.0,MW
2045-03-20 03:00:00,YZ,IND_BOILER,9822.5,MW
2045-03-21 04:00:00,YZ,IND_BOILER,9858.8,MW
2045-03-22 05:00:00,YZ,IND_BOILER,7060.7,MW
2045-03-23 06:00:00,YZ,IND_BOILER,6454.0,MW
2045-03-24 07:00:00,YZ,IND_BOILER,7215.6,MW
